title,release_year,genres,score,budget,revenue
Indiana Jones and the Temple of Doom,1984.0,"action film, treasure hunt film, adventure film",74.0,28000000.0,333100000.0
Inglourious Basterds,2009.0,"alternate history film, adventure film, drama film, war film, parody film",89.0,70000000.0,321457747.0
Interstellar,2014.0,"dystopian film, adventure film, time-travel film, drama film, science fiction film",71.0,165000000.0,701729206.0
Iron Man,2008.0,"science fiction film, action film, adventure film, superhero film",77.0,140000000.0,585366247.0
Iron Man 2,2010.0,"science fiction film, action film, adventure film, superhero film",65.0,200000000.0,623933331.0
Iron Man 3,2013.0,"adventure film, comedy film, action film, science fiction film, superhero film",70.0,200000000.0,1214811252.0
It,2017.0,"fantasy film, psychological thriller film, supernatural horror film, film based on a novel, supernatural film, contemporary fantasy, horror film, thriller film, coming-of-age fiction, mystery film",73.0,35000000.0,701842551.0
It's a Wonderful Life,1947.0,"flashback film, Christmas film, film based on literature, comedy film, drama film, romantic comedy, fantasy film",93.0,3180000.0,8224626.0
It's a Wonderful Life,1946.0,"flashback film, Christmas film, film based on literature, comedy film, drama film, romantic comedy, fantasy film",90.0,3180000.0,8224626.0
It: Chapter Two,2019.0,"LGBT-related film, slasher film, horror film, supernatural horror film, film based on a novel",62.0,180000000.0,473122525.0
Jason Bourne,2016.0,"mystery film, action film, action thriller, thriller film",58.0,120000000.0,415484914.0
Jaws,1975.0,"horror film, thriller film",97.0,9000000.0,471411300.0
Jay and Silent Bob Strike Back,2001.0,"parody, buddy film, parody film, stoner film, comedy film",56.0,22000000.0,33788161.0
John Wick,2014.0,"thriller film, crime thriller, action film",86.0,20000000.0,86081711.0
John Wick: Chapter 2,2017.0,"thriller film, crime film, action film",89.0,40000000.0,171547802.0
John Wick: Chapter 3 – Parabellum,2019.0,"action film, neo-noir, thriller film",75.0,75000000.0,327281779.0
John Wick: Chapter 4,2023.0,"action film, action thriller, neo-noir, adventure film",94.0,100000000.0,137817950.0
Jojo Rabbit,2019.0,"comedy film, drama film, war film, comedy drama",76.0,14000000.0,90335025.0
Joker,2019.0,"crime film, thriller film, drama film, psychological thriller film",73.0,55000000.0,1074458282.0
Judge Dredd,1995.0,"dystopian film, action film, neo-noir, science fiction film, superhero film, speculative/fantastic fiction film",40.0,90000000.0,113493481.0
Jumanji,1995.0,"action film, adventure film, film based on books, fantasy film, comedy film",60.0,65000000.0,262800000.0
Jumanji: The Next Level,2019.0,"comedy film, action comedy film, adventure film, film based on books",71.0,125000000.0,800059707.0
Jumanji: Welcome to the Jungle,2017.0,"comedy film, adventure film, action film, fantasy film, film based on books",76.0,90000000.0,962102237.0
Jurassic Park,1993.0,"adventure film, action film, science fiction film, film based on a novel, thriller film",84.0,63000000.0,1030314141.0
Jurassic Park III,2001.0,"biopunk, adventure film, action film, science fiction film",49.0,93000000.0,368780809.0
Jurassic World,2015.0,"adventure film, action film, science fiction film, biopunk",66.0,150000000.0,1670400637.0
Jurassic World Dominion,2022.0,"science fiction film, biopunk, thriller film, science fiction action film, adventure film, action film",29.0,165000000.0,1001978080.0
Jurassic World: Fallen Kingdom,2018.0,"adventure film, action film, science fiction film",55.0,170000000.0,1310466296.0
Justice League,2017.0,"science fiction action film, action film, adventure film, superhero film, fantasy film, science fiction film",53.0,300000000.0,657926987.0
Kahlil Gibran's The Prophet,2015.0,drama film,66.0,12000000.0,1261412.0
Kill Bill Volume 1,2003.0,"action thriller, splatter film, martial arts film, girls with guns, samurai cinema, wuxia film, vigilante film",77.0,30000000.0,180906076.0
Kill Bill Volume 2,2004.0,"thriller film, girls with guns, action film, martial arts film",78.0,30000000.0,154118820.0
Kindergarten Cop,1990.0,"buddy cop film, action film, LGBT-related film, comedy film, comedy thriller",55.0,15000000.0,201957688.0
King Kong,2005.0,"action film, adventure film, drama film, romance film",77.0,207000000.0,550517357.0
Knives Out,2019.0,"comedy film, mystery film, drama film, crime film, thriller film",83.0,40000000.0,196103961.0
Kung Pow! Enter the Fist,2002.0,"martial arts film, parody film",13.0,10000000.0,16994625.0
La Bataille d'alger,1967.0,"docudrama, drama film",91.0,806735.0,962002.0
La La Land,2016.0,"comedy drama, musical film, romance film, comedy film, drama film",87.0,30000000.0,471981104.0
La Ruse,2022.0,"film based on books, war film, drama film",84.0,6300000.0,15710164.0
La vita è bella,1998.0,"drama film, comedy film",76.0,20000000.0,230098753.0
Lady Bird,2017.0,"tragicomedy, comedy drama, LGBT-related film, drama film",99.0,10000000.0,78986478.0
Land of the Dead,2005.0,"horror film, post-apocalyptic film, action film, zombie film, science fiction film",74.0,15000000.0,47074133.0
Lars and the Real Girl,2007.0,"comedy film, drama film",71.0,12000000.0,11293663.0
Lawrence of Arabia,1962.0,"biographical film, film based on books, flashback film, epic film, adventure film, drama film, war film",94.0,15000000.0,45716692.0
Le Cinquième Élément,1997.0,"speculative/fantastic fiction film, comedy film, dystopian film, adventure film, action film, fantasy film, science fiction film",71.0,90000000.0,263900000.0
Les Chariots de feu,1982.0,"sport film, drama film, historical film, biographical film",82.0,5500000.0,59303359.0
Les Minions 2 : Il était une fois Gru,2022.0,"comedy film, family film, action film",70.0,85000000.0,760095375.0
Lethal Weapon 3,1992.0,"buddy film, crime film, thriller film, action film, buddy cop film",57.0,35000000.0,321731527.0
Lethal Weapon 4,1998.0,"buddy cop film, buddy film, martial arts film, thriller film, action film",59.0,140000000.0,285444603.0
Licence to Kill,1989.0,"action film, spy film, rape and revenge film",63.0,40000000.0,156167015.0
Limelight,1952.0,"drama film, musical film, comedy drama",97.0,900000.0,8000000.0
Little Shop of Horrors,1986.0,"science fiction film, science fiction comedy, horror film, comedy horror, comedy film, musical film",90.0,25000000.0,39032786.0
Live Free or Die Hard,2007.0,"buddy cop film, buddy film, action thriller, action film",82.0,110000000.0,388156011.0
Live and Let Die,1973.0,"blaxploitation film, film based on a novel, spy film, action film",57.0,7000000.0,161800000.0
Logan,2017.0,"action film, drama film, science fiction film, survival film, superhero film, dystopian film",80.0,97000000.0,619021436.0
Lolita,1962.0,"drama film, comedy drama, film based on a novel, romance film, neo-noir",91.0,2000000.0,9254631.0
Looper,2012.0,"action film, science fiction film, dystopian film, drama film, crime thriller",81.0,30000000.0,176506819.0
Lord of War,2005.0,"action film, drama film, crime film",63.0,50000000.0,72617068.0
Léon,1994.0,"drama film, crime thriller, action film, crime film, buddy film, gangster film, mystery film",69.0,16000000.0,45284974.0
MIB: International,2019.0,"comedy film, action film, science fiction film",45.0,110000000.0,253890701.0
Magic Mike,2012.0,"sexploitation film, comedy film, drama film, melodrama",69.0,7000000.0,167282206.0
Magic Mike XXL,2015.0,"sexploitation film, comedy film, drama film, comedy drama",60.0,14800000.0,117813057.0
Maleficent: Mistress of Evil,2019.0,"fantasy film, family film, adventure film, drama film, action film, melodrama",51.0,185000000.0,293512000.0
Marnie,1964.0,"mystery film, drama film, crime thriller, film based on a novel, thriller film",73.0,3000000.0,7008922.0
Marriage Story,2019.0,"romance film, comedy drama",88.0,18000000.0,232737.0
Master and Commander: The Far Side of the World,2003.0,"drama film, action film, war film, film based on a novel, historical drama, adventure film",76.0,150000000.0,212011111.0
Maze Runner: The Death Cure,2018.0,"action film, fantasy film, film based on a novel, post-apocalyptic film, dystopian film, mystery film",43.0,62000000.0,288175335.0
Memoirs of a Geisha,2005.0,"film based on literature, drama film, romance film",54.0,85000000.0,162242962.0
Men in Black,1997.0,"comedy film, action film, science fiction film, buddy film, buddy cop film",75.0,90000000.0,589390539.0
Men in Black 3,2012.0,"science fiction film, speculative/fantastic fiction film, comedy film, time-travel film, action film",68.0,225000000.0,624026776.0
Men in Black II,2002.0,"action film, science fiction film, buddy cop film, comedy film",53.0,140000000.0,445135288.0
Michael Clayton,2007.0,"thriller film, legal thriller, mystery film, drama film",76.0,21500000.0,92991835.0
Michael Collins,1996.0,"war film, biographical film, drama film",69.0,25000000.0,27572844.0
Minions: The Rise of Gru,2022.0,"family film, action film, comedy film",70.0,85000000.0,760095375.0
Minority Report,2002.0,"action film, science fiction film, thriller film, film based on literature, dystopian film",90.0,102000000.0,358372926.0
Mishima: A Life in Four Chapters,1985.0,"erotic film, biographical film, LGBT-related film, drama film",75.0,5000000.0,569996.0
Missing Link,2019.0,"comedy film, adventure film",72.0,102300000.0,26565710.0
Mission: Impossible,1996.0,"spy film, thriller film, heist film, action film",61.0,80000000.0,457696391.0
Mission: Impossible II,2000.0,"action film, spy film, thriller film",60.0,125000000.0,546388108.0
Mission: Impossible III,2006.0,"adventure film, action film, spy film, thriller film",66.0,150000000.0,398479497.0
Mission: Impossible – Fallout,2018.0,"adventure film, action film, thriller film",84.0,178000000.0,791657398.0
Mission: Impossible – Ghost Protocol,2011.0,"action film, spy film, thriller film",77.0,145000000.0,694713380.0
Mission: Impossible – Rogue Nation,2015.0,"action film, thriller film",75.0,150000000.0,682716636.0
Monster Hunter,2020.0,"fantasy film, adventure film, action film",49.0,60000000.0,42145959.0
Monty Python’s Life of Brian,1979.0,"comedy film, religious satire, parody film",96.0,4000000.0,20745728.0
Moon,2009.0,"drama film, science fiction film",90.0,5000000.0,9760104.0
Moonlight,2016.0,"drama film, LGBT-related film",98.0,1500000.0,65336603.0
Moonraker,1979.0,"action film, film based on a novel, spy film, speculative/fantastic fiction film, science fiction action film, thriller, adventure film",55.0,34000000.0,210308099.0
Moonrise Kingdom,2012.0,"comedy drama, drama film, romantic comedy, teen film, tragicomedy",82.0,16000000.0,68264022.0
Moonstruck,1987.0,romantic comedy,93.0,15000000.0,122100000.0
Mortal Kombat,1995.0,"adventure film, action film, ninja film, fantasy film, martial arts film",48.0,20000000.0,122195920.0
Mr. Nice Guy,1998.0,"comedy film, action film, martial arts film",55.0,6000000.0,31716953.0
Mrs. Harris Goes to Paris,2022.0,drama film,94.0,13000000.0,30877284.0
Mulholland Drive,2001.0,"neo-noir, LGBT-related film, mystery film, drama film",76.0,15000000.0,20271905.0
Murder on the Orient Express,2017.0,"film based on a novel, detective film, crime film, mystery film, drama film",60.0,55000000.0,352789811.0
Murder on the Orient Express,1974.0,"film based on a novel, detective film, crime film, mystery film, drama film",90.0,1400000.0,35700000.0
My Big Fat Independent Movie,2005.0,parody film,40.0,3000000.0,12155249.0
My Favorite Wife,1940.0,"comedy of remarriage, romantic comedy",68.0,921000.0,2057000.0
My Winnipeg,2008.0,documentary film,95.0,500000.0,316743.0
Nacho Libre,2006.0,"comedy film, buddy film",40.0,35000000.0,99255460.0
Nashville,1975.0,"drama film, musical film, comedy drama",91.0,2200000.0,9991258.0
Nebraska,2014.0,"drama film, comedy drama",80.0,12000000.0,27682872.0
Nebraska,2013.0,"drama film, comedy drama",91.0,12000000.0,27682872.0
Need for Speed,2014.0,"crime film, thriller film, action film, drama film",43.0,66000000.0,203300000.0
Network,1976.0,"satirical film or television program, drama film, comedy drama",84.0,3800000.0,23690757.0
Never Say Never Again,1983.0,"film based on a novel, spy film, action film",71.0,36000000.0,160000000.0
Night at the Museum,2006.0,"fantasy film, film based on a novel, action comedy film",53.0,110000000.0,574481229.0
Night at the Museum: Battle of the Smithsonian,2009.0,"adventure film, action film, fantasy film, slapstick",52.0,150000000.0,413106170.0
Night at the Museum: Secret of the Tomb,2014.0,"comedy film, adventure film, action film, fantasy film",50.0,127000000.0,363204635.0
Night of the Living Dead,1968.0,"zombie film, science fiction film, splatter film, horror film",88.0,114000.0,30087064.0
Nightcrawler,2014.0,"drama film, neo-noir, thriller film",83.0,8500000.0,47398992.0
Nine Lives,2016.0,comedy film,14.0,30000000.0,57814445.0
No Country for Old Men,2007.0,"gangster film, drama film, crime thriller, crime film, neo-noir, film based on a novel, thriller film",93.0,25000000.0,171627166.0
Noah,2014.0,"speculative/fantastic fiction film, adventure film, drama film, fantasy film, apocalyptic film, epic film",75.0,125000000.0,362637473.0
Nobody,2021.0,"comedy film, vigilante film, action film, thriller film",70.0,16000000.0,56700000.0
Nope,2022.0,"horror film, thriller film, mystery film, science fiction film",82.0,68000000.0,136198141.0
North by Northwest,1959.0,"spy film, horror film, thriller film, mystery film, crime film",97.0,4300000.0,9840000.0
Notorious,1946.0,"spy film, drama film, film noir, political thriller film",89.0,1000000.0,24493053.0
"Objective, Burma!",1945.0,"war film, action film",68.0,1592000.0,3961000.0
Oblivion,2013.0,"dystopian film, science fiction film, thriller film, alien invasion, action film, post-apocalyptic film",59.0,160000000.0,286168572.0
Ocean's 8,2018.0,"female buddy film, comedy film, crime film, action film, thriller film, heist film",68.0,70000000.0,297718711.0
Octopussy,1983.0,"thriller, film based on literature, adventure film, action film, spy film, thriller film",52.0,27500000.0,187500000.0
Office Space,1999.0,comedy film,68.0,10000000.0,10828256.0
On Her Majesty's Secret Service,1969.0,"thriller, adventure film, crime film, action film, film based on a novel, Christmas film, spy film",81.0,7000000.0,82000000.0
One Flew Over the Cuckoo's Nest,1975.0,"comedy film, drama film, prison film, film based on a novel, medical drama",91.0,3000000.0,109114817.0
"One, Two, Three",1961.0,comedy film,76.0,3000000.0,4000000.0
Operation Mincemeat,2022.0,"drama film, film based on books, war film",84.0,6300000.0,15710164.0
Orphan,2009.0,"mystery film, horror film, thriller film",56.0,20000000.0,77912251.0
Out of Africa,1985.0,"biographical film, romance film, drama fiction, adventure film, drama film, film based on a novel",69.0,31000000.0,227500000.0
Pacific Rim: Uprising,2018.0,"apocalyptic film, science fiction film, action film, adventure film, kaiju, dystopian film",42.0,150000000.0,290930148.0
Paddington,2015.0,"family film, film based on literature, comedy film, cinematic fairy tale",97.0,55000000.0,282377683.0
Paddington 2,2018.0,"family film, comedy film",87.0,50000000.0,227994792.0
Palm Springs,2020.0,comedy film,94.0,5000000.0,1512871.0
"Paris, Texas",1984.0,drama film,83.0,1800000.0,2208837.0
Paterson,2016.0,"drama film, comedy drama, comedy film",85.0,5000000.0,10727536.0
Pearl,2022.0,"slasher film, psychological horror",92.0,1000000.0,9747742.0
Pirates of the Caribbean: At World's End,2007.0,"swashbuckler film, epic film, comedy film, adventure film, action film, pirate film, comedy drama, fantasy film",55.0,300000000.0,960996492.0
Pirates of the Caribbean: Dead Man's Chest,2006.0,"comedy film, adventure film, action film, pirate film, treasure hunt film, fantasy film, swashbuckler film",53.0,225000000.0,1066179725.0
Pirates of the Caribbean: Dead Men Tell No Tales,2017.0,"comedy film, pirate film, treasure hunt film, fantasy film, swashbuckler film",47.0,230000000.0,794881442.0
Pirates of the Caribbean: On Stranger Tides,2011.0,"adventure film, action film, zombie film, pirate film, treasure hunt film, fantasy film, swashbuckler film, comedy film",33.0,410000000.0,1045713802.0
Pirates of the Caribbean: The Curse of the Black Pearl,2003.0,"treasure hunt film, fantasy film, swashbuckler film, comedy film, adventure film, action film, pirate film",80.0,140000000.0,654264015.0
Platoon,1986.0,"drama film, action film, war film",84.0,6000000.0,138545632.0
Popstar: Never Stop Never Stopping,2016.0,comedy film,67.0,20000000.0,9680029.0
Predator,1987.0,"horror film, thriller film, action film, science fiction film",71.0,15000000.0,98268458.0
Primal Fear,1996.0,"psychological thriller, trial film, drama film, crime film, neo-noir, film based on a novel",76.0,30000000.0,102616183.0
Prisoners,2013.0,"drama film, vigilante film, crime film",73.0,46000000.0,122126687.0
Psycho,1960.0,"mystery film, psychological horror, psychological thriller film, film based on a novel, slasher film, horror film, thriller film, LGBT-related film, thriller",92.0,800000.0,50000000.0
Pulp Fiction,1994.0,"gangster film, drama film, independent film, thriller film",92.0,8000000.0,213928762.0
Raiders of the Lost Ark,1981.0,"action film, treasure hunt film",93.0,18000000.0,389900000.0
Rain Man,1988.0,"buddy film, drama film, comedy drama",79.0,25000000.0,354800000.0
Raising Arizona,1987.0,"crime film, action film, comedy film",77.0,6000000.0,29180280.0
Rambo: First Blood Part II,1985.0,"action film, drama film, film based on literature, thriller film",33.0,44000000.0,300400000.0
Rampage,2018.0,"adventure film, action film, science fiction film",53.0,150000000.0,428028233.0
Ratatouille,2007.0,"buddy film, flashback film, coming-of-age fiction",85.0,150000000.0,623722818.0
Ready or Not,2019.0,"horror film, thriller film, black comedy film",88.0,6000000.0,57615777.0
Rear Window,1954.0,"thriller film, film based on literature, mystery film, crime film, detective film",98.0,1000000.0,37034514.0
Red Sparrow,2018.0,"film based on a novel, spy film, thriller film",55.0,69000000.0,151572634.0
Repo Men,2010.0,"science fiction film, film based on a novel, cyberpunk, biopunk, thriller film, dystopian film, action film",44.0,32000000.0,18409891.0
Reservoir Dogs,1992.0,"heist film, flashback film, drama film, film noir",90.0,1200000.0,2913644.0
RoboCop,1987.0,"speculative/fantastic fiction film, thriller film, dystopian film, action film, science fiction film, splatter film, cyberpunk, superhero film",79.0,13000000.0,53425389.0
Rogue One: A Star Wars Story,2016.0,"war film, space opera, science fiction film, fantasy film, action film",75.0,200000000.0,1056057273.0
Rollerball,2002.0,"action film, science fiction film",3.0,70000000.0,25852764.0
Roman Holiday,1953.0,"comedy film, drama film, romantic comedy",84.0,1500000.0,12000000.0
Rush Hour,1998.0,"action film, buddy cop film, martial arts film",61.0,35000000.0,245253686.0
Rushmore,1998.0,"coming-of-age fiction, comedy film, drama film, teen film, comedy drama",90.0,9000000.0,19080435.0
San Andreas,2015.0,"disaster film, action film",52.0,110000000.0,474009154.0
Saving Private Ryan,1998.0,"drama film, action film, war film",94.0,70000000.0,482349603.0
Say Anything...,1989.0,"teen film, coming-of-age fiction, drama film, romantic comedy",81.0,16000000.0,21515196.0
Scarface,1983.0,"crime film, action film, drama film",81.0,25000000.0,65884703.0
Schindler's List,1993.0,"drama film, war film, biographical film, film based on a novel",98.0,22000000.0,322139355.0
School of Rock,2003.0,"comedy film, musical film",77.0,35000000.0,131095990.0
Scott Pilgrim vs. the World,2010.0,"fantasy film, LGBT-related film, action comedy film, comedy film, romantic comedy, action film, magic realist film",82.0,60000000.0,49421974.0
Scream,2022.0,"slasher film, metafiction, comedy horror film",76.0,24000000.0,140041405.0
Serenity,2005.0,"science fiction film, Western film, space Western, speculative/fantastic fiction film, post-apocalyptic film, comedy film, dystopian film, adventure film, drama film, action film, thriller film",82.0,39000000.0,40445129.0
Seven,1995.0,"mystery film, drama film, crime film, detective film, neo-noir, thriller film, buddy cop film",79.0,33000000.0,327333559.0
Shang-Chi and the Legend of the Ten Rings,2021.0,"martial arts film, superhero film",75.0,150000000.0,432243292.0
Shazam!,2019.0,"action film, Christmas film, superhero film, fantasy film, comedy film",90.0,100000000.0,366080049.0
Shazam! Fury of the Gods,2023.0,"adventure film, comedy film, action film, superhero film",49.0,125000000.0,133438006.0
She's All That,1999.0,"coming-of-age fiction, romantic comedy",41.0,10000000.0,103166989.0
Sherlock Holmes,2009.0,"buddy cop film, adventure film, mystery film, crime thriller, action film",62.0,90000000.0,524028679.0
Sherlock Holmes: A Game of Shadows,2011.0,"film based on literature, adventure film, mystery film, crime thriller, steampunk film, action film",59.0,125000000.0,543848418.0
Shutter Island,2010.0,"film based on a novel, horror film, thriller film, mystery film, drama film, crime film",68.0,80000000.0,294800000.0
Silence,2017.0,"drama film, historical film, film based on a novel",76.0,40000000.0,23834809.0
Sin City,2005.0,"drama film, vigilante film, crime film, film noir, action film, neo-noir",75.0,40000000.0,158733820.0
Singin' in the Rain,1952.0,"romantic comedy, musical film",100.0,2540000.0,7235585.0
Skyfall,2012.0,"action film, action thriller, spy film",82.0,200000000.0,1108561013.0
Skyscraper,2018.0,"action film, drama film, action thriller",52.0,125000000.0,304868961.0
Smile,2022.0,psychological horror film,80.0,17000000.0,217408513.0
Snakes on a Plane,2006.0,"comedy film, crime thriller, action film, thriller film, comedy horror",62.0,33000000.0,62022014.0
Snow Day,2000.0,"comedy film, children's film",29.0,13000000.0,62464731.0
Solaris,2002.0,"psychological drama film, adventure film, mystery film, drama film, science fiction film, film based on a novel, romance film",65.0,47000000.0,30002758.0
Solo: A Star Wars Story,2018.0,"space Western, speculative/fantastic fiction film, action film, fantasy film, science fiction film",64.0,250000000.0,392924807.0
Somebody Up There Likes Me,1956.0,"boxing film, drama film, biographical film",66.0,1920000.0,3360000.0
Sorcerer,1977.0,"action film, film based on a novel, thriller film",74.0,21600000.0,12006232.0
Soul,2020.0,"comedy drama, animated film, fantasy film, ghost film, adventure film",83.0,150000000.0,120957731.0
Spawn,1997.0,"superhero film, horror film, adventure film, action film, fantasy film",39.0,40000000.0,87840042.0
Spectre,2015.0,"thriller film, action film, adventure film, spy film",63.0,245000000.0,880674609.0
Speed,1994.0,"adventure film, crime film, action film, action thriller",94.0,30000000.0,350448145.0
Sphere,1998.0,"mystery film, adventure film, time-travel film, science fiction film, film based on a novel",40.0,80000000.0,73400000.0
Spider-Man,2002.0,"science fiction film, superhero film, coming-of-age fiction, drama film",90.0,139000000.0,825025036.0
Spider-Man 2,2004.0,"drama film, action film, science fiction film, superhero film, thriller film",83.0,200000000.0,788976453.0
Spider-Man 3,2007.0,"drama film, action film, science fiction film, superhero film, thriller film",62.0,258000000.0,890871626.0
Spider-Man: Far from Home,2019.0,"science fiction film, superhero film, adventure film, action film",90.0,160000000.0,1131927996.0
Spider-Man: Homecoming,2017.0,"action film, superhero film",76.0,175000000.0,880166924.0
Spider-Man: No Way Home,2021.0,"superhero film, adventure film, technofantasy, action film, science fiction film",79.0,200000000.0,1921847111.0
Splice,2010.0,"science fiction film, biopunk, horror film",67.0,30000000.0,27127620.0
Star Trek,2009.0,"science fiction film, adventure film, action film",94.0,150000000.0,385700000.0
Star Trek Into Darkness,2013.0,"science fiction action film, action film, adventure film, science fiction film",74.0,190000000.0,467381584.0
Star Trek: First Contact,1996.0,"adventure film, time-travel film, action film, science fiction film",74.0,45000000.0,146027888.0
Star Trek: Generations,1994.0,"action film, science fiction film, crossover fiction, adventure film, time-travel film",55.0,35000000.0,118071125.0
Star Trek: Insurrection,1998.0,"adventure film, action film, science fiction film",54.0,58000000.0,112587658.0
Star Trek: Nemesis,2002.0,"action film, adventure film, science fiction film",52.0,60000000.0,67336470.0
Star Wars,1977.0,"space opera, science fiction film, coming-of-age fiction, adventure film, action film",88.0,11000000.0,775398007.0
Star Wars Episode III: Revenge of the Sith,2005.0,"dystopian film, adventure film, action film, space opera, fantasy film, science fiction film",73.0,113000000.0,868390560.0
Star Wars Episode VI: Return of the Jedi,1983.0,"adventure film, action film, fantasy film, science fiction film",83.0,32500000.0,475100000.0
Star Wars: Episode II – Attack of the Clones,2002.0,"adventure film, action film, fantasy film, science fiction film",66.0,115000000.0,653779970.0
Star Wars: Episode V – The Empire Strikes Back,1980.0,"action film, fantasy film, science fiction film, adventure film",89.0,18000000.0,547879454.0
Star Wars: The Last Jedi,2017.0,"adventure film, action film, fantasy film, space opera, science fiction film",91.0,200000000.0,1332698830.0
Star Wars: The Rise of Skywalker,2019.0,"adventure film, action film, space opera, fantasy film",61.0,275000000.0,1074144248.0
Stargate,1994.0,"science fiction film, action film",54.0,55000000.0,196567262.0
Strangers on a Train,1951.0,"film noir, psychological thriller film, film based on a novel, thriller film, mystery film, drama film, crime thriller",98.0,1200000.0,7021461.0
Street Fighter,1994.0,"film adaptation, action film, martial arts film",11.0,35000000.0,99431786.0
Stuart Little,1999.0,"comedy film, film based on a novel, children's film",67.0,133000000.0,300135367.0
Stuart Little 2,2002.0,"film based on literature, comedy film, children's film",69.0,120000000.0,169956806.0
Submarine,2011.0,"coming-of-age fiction, drama film, romantic comedy, teen film",88.0,1500000.0,4581937.0
Suicide Squad,2016.0,"superhero film, prison film, fantasy film, science fiction film, action film, adventure film, vigilante film",26.0,175000000.0,746846894.0
Sully,2016.0,"biographical film, film based on books, drama film",85.0,60000000.0,240797623.0
Sully: Miracle on the Hudson,2016.0,"drama film, biographical film, film based on books",85.0,60000000.0,240797623.0
Sunset Boulevard,1950.0,"film noir, drama film, flashback film",99.0,1750000.0,5000000.0
Super Size Me,2004.0,documentary film,77.0,65000.0,20645757.0
Superman,1978.0,"superhero film, science fiction film, action film",94.0,55000000.0,300478449.0
Superman II,1981.0,"action film, fantasy film, science fiction film",74.0,54000000.0,108185706.0
Suspiria,2018.0,"splatter film, thriller film",69.0,20000000.0,7942093.0
Sydney White,2007.0,"romantic comedy, teen film",51.0,16500000.0,13620075.0
Tabu,1931.0,"silent film, romance film, drama film",85.0,150000.0,472000.0
Taken,2009.0,"thriller film, vigilante film, crime film, action film",59.0,25000000.0,226800000.0
Taken 2,2012.0,"crime thriller, vigilante film, action film",42.0,45000000.0,376100000.0
Taken 3,2015.0,"action film, thriller film, vigilante film",13.0,48000000.0,326500000.0
Taxi Driver,1976.0,"thriller film, drama film, vigilante film, neo-noir, psychological thriller film",96.0,1900000.0,28570902.0
Team America: World Police,2004.0,"action film, war film, marionette film, satirical film or television program",70.0,32000000.0,50826898.0
Terminator 2: Judgment Day,1991.0,"thriller film, post-apocalyptic film, dystopian film, time-travel film, drama film, action film, science fiction film",85.0,102000000.0,520881154.0
Terminator 3: Rise of the Machines,2003.0,"action film, science fiction film, apocalyptic film, time-travel film",65.0,200000000.0,433371112.0
Terminator Genisys,2015.0,"dystopian film, time-travel film, action film, science fiction film",26.0,155000000.0,440603537.0
Terminator Salvation,2009.0,"post-apocalyptic film, action film, science fiction film",51.0,200000000.0,371353001.0
Terminator: Dark Fate,2019.0,"post-apocalyptic film, time-travel film, action film, science fiction film",62.0,185000000.0,261119292.0
The 'Burbs,1989.0,"adventure film, mystery film, comedy drama, horror film",60.0,18000000.0,49101993.0
The 355,2022.0,"action thriller, action film, spy film",25.0,75000000.0,27854237.0
The Addams Family,1991.0,"comedy film, horror film",58.0,30000000.0,191502426.0
The American,2010.0,"film based on a novel, thriller film",66.0,20000000.0,67876281.0
The Apartment,1960.0,"drama film, romantic comedy, Christmas film",88.0,3000000.0,24600000.0
The Avengers,2012.0,"crossover fiction, speculative/fantastic fiction film, adventure film, action film, science fiction film, superhero film, spy film",91.0,220000000.0,1518812988.0
The Avengers,2011.0,"crossover fiction, speculative/fantastic fiction film, adventure film, action film, science fiction film, superhero film, spy film",91.0,220000000.0,1518812988.0
The Avengers,1998.0,"crossover fiction, speculative/fantastic fiction film, adventure film, action film, science fiction film, superhero film, spy film",5.0,60000000.0,54700000.0
The Bad Lieutenant: Port of Call New Orleans,2009.0,"drama film, crime film",72.0,25000000.0,10606422.0
The Banshees of Inisherin,2022.0,"comedy film, drama film, black comedy, tragicomedy",96.0,20000000.0,49262687.0
The Batman,2022.0,"action film, superhero film, detective film, drama fiction",85.0,200000000.0,770945583.0
"The Beast from 20,000 Fathoms",1953.0,"horror film, monster film, film based on literature, fantasy film, science fiction film",66.0,200000.0,5000000.0
The Birds,1963.0,"horror film, drama film, science fiction film",82.0,3300000.0,11436618.0
The Black Phone,2022.0,"ghost film, supernatural horror film, film based on literature, thriller film, horror film",83.0,18000000.0,155928295.0
The Bourne Identity,2002.0,"political thriller film, action thriller, film based on a novel, spy film, thriller film, mystery film, action film",70.0,60000000.0,214034224.0
The Bourne Legacy,2012.0,"spy film, thriller film, adventure film, action film, action thriller, film based on a novel",58.0,125000000.0,276144750.0
The Bourne Supremacy,2004.0,"action film, action thriller, film based on a novel, spy film, thriller film",82.0,75000000.0,290835269.0
The Bourne Ultimatum,2007.0,"action thriller, film based on a novel, spy film, thriller film, mystery film, action film",92.0,110000000.0,444100035.0
The Bridge on the River Kwai,1957.0,"film based on a novel, drama film, war film",94.0,3000000.0,27200000.0
The Chronicles of Narnia: The Voyage of the Dawn Treader,2010.0,"action film, fantasy film, film based on a novel",50.0,155000000.0,415700000.0
The Concorde ... Airport '79,1979.0,"action film, drama film, disaster film",14.0,14000000.0,65000000.0
The Da Vinci Code,2006.0,"mystery film, drama film, crime film, treasure hunt film, film based on a novel",48.0,125000000.0,760006945.0
The Darjeeling Limited,2007.0,"comedy film, drama film",67.0,17500000.0,35310019.0
